,playerID,yearID,nameLast,nameFirst,OPS,RBI/AB,DPH,FBH,BCA,R,BA,BABIP,bpcsum,name,bpcn
892,molinya01,2016,Molina,Yadier,0.7866909048714924,0.10861423220973783,1.3529411764705883,0.19444444444444445,0.6,56,0.30711610486891383,0.33548387096774196,1.6897495815256747,"Yadier,Molina",-0.007640795516312471
982,pencehu01,2016,Pence,Hunter,0.8080989747408214,0.14430379746835442,0.45555555555555555,0.13793103448275862,0.599406528189911,58,0.28860759493670884,0.3482758620689655,1.6897403348818454,"Hunter,Pence",-0.007650042160141757
856,maybica01,2015,Maybin,Cameron,0.6970118311470136,0.11683168316831684,0.2702702702702703,0.1986754966887417,0.6761710794297352,65,0.26732673267326734,0.31565656565656564,1.6886900904338074,"Cameron,Maybin",-0.006954371866212838
1060,poseybu01,2014,Posey,Buster,0.8535815190294167,0.16270566727605118,0.6619718309859155,0.2809917355371901,0.3911483253588517,72,0.31078610603290674,0.31896551724137934,1.6884272472015096,"Buster,Posey",0.24221720740224706
862,mccanbr01,2016,McCann,Brian,0.7479532662459492,0.1351981351981352,1.3333333333333333,0.2,0.6036585365853658,56,0.24242424242424243,0.2692307692307692,1.6868099380294503,"Brian,McCann",-0.010580439012536802
858,maybica01,2017,Maybin,Cameron,0.6830424854106172,0.08860759493670886,1.08,0.21428571428571427,0.7008547008547008,63,0.22784810126582278,0.273972602739726,1.6867904954877413,"Cameron,Maybin",-0.03733931284616587
936,nunezed02,2015,Nunez,Eduardo,0.7575837370971139,0.10638297872340426,0.3225806451612903,0.24242424242424243,0.5782312925170068,23,0.28191489361702127,0.3141025641025641,1.6846222507617674,"Eduardo,Nunez",-0.01102221153825278
1118,reyesjo01,2017,Reyes,Jose,0.7279218541334597,0.1157684630738523,0.85,0.1694915254237288,0.6711711711711712,75,0.24550898203592814,0.2634146341463415,1.684353013802212,"Jose,Reyes",-0.03977679453169514
437,frazito01,2016,Frazier,Todd,0.7666624187587614,0.16610169491525423,0.9705882352941176,0.12,0.631578947368421,89,0.22542372881355932,0.23604060913705585,1.6843430610424368,"Todd,Frazier",-0.013047315999550335
336,dickeco01,2015,Dickerson,Corey,0.8690476190476191,0.13839285714285715,0.43636363636363634,0.18421052631578946,0.49238578680203043,30,0.30357142857142855,0.3670886075949367,1.6840367893082961,"Corey,Dickerson",-0.01160767299172405
232,cervefr01,2016,Cervelli,Francisco,0.6986762203593562,0.10122699386503067,0.5652173913043478,0.13043478260869565,0.7533333333333333,42,0.26380368098159507,0.32945736434108525,1.683671330166416,"Francisco,Cervelli",-0.01371904687557124
937,nunezed02,2016,Nunez,Eduardo,0.7576518087756801,0.12115732368896925,1.7575757575757576,0.25,0.5548387096774193,73,0.2875226039783002,0.3142857142857143,1.6836478421420686,"Eduardo,Nunez",-0.013742534899918502
302,davisch02,2016,Davis,Chris,0.7916947846648423,0.14840989399293286,1.0,0.07317073170731707,0.6703296703296703,99,0.22084805653710246,0.27884615384615385,1.6836050806947624,"Chris,Davis",-0.013785296347224696
1107,reddijo01,2016,Reddick,Josh,0.7492714715128153,0.09296482412060302,1.4545454545454546,0.22666666666666666,0.6142131979695431,53,0.2814070351758794,0.3063063063063063,1.683116160269628,"Josh,Reddick",-0.014274216772359072
606,headlch01,2015,Headley,Chase,0.6929530561821893,0.10689655172413794,0.2802547770700637,0.16145833333333334,0.7210031347962382,74,0.25862068965517243,0.317351598173516,1.6823110760358988,"Chase,Headley",-0.013333386264121394
1317,suzukic01,2016,Suzuki,Ichiro,0.7297379492118201,0.0672782874617737,1.5806451612903225,0.23529411764705882,0.6495726495726496,48,0.290519877675841,0.32867132867132864,1.6818830038933021,"Ichiro,Suzuki",-0.015507373148685
852,mauerjo01,2016,Mauer,Joe,0.7515111898335582,0.09919028340080972,3.1052631578947367,0.0851063829787234,0.7456140350877193,68,0.2611336032388664,0.3010204081632653,1.6814218913008108,"Joe,Mauer",-0.015968485741176375
1228,segurje01,2017,Segura,Jean,0.7761534824022158,0.08587786259541985,1.9487179487179487,0.17391304347826086,0.6441717791411042,80,0.29961832061068705,0.33874709976798145,1.6801161676170007,"Jean,Segura",-0.0440136407169065
134,bourju01,2018,Bour,Justin,0.7455726844183972,0.13947990543735225,5.111111111111111,0.21875,0.5757575757575758,49,0.22695035460992907,0.2695035460992908,1.6795601656133252,"Justin,Bour",0.10063158537022954
537,gordoal01,2016,Gordon,Alex,0.6920282453257538,0.0898876404494382,0.6307692307692307,0.23076923076923078,0.6666666666666666,62,0.2202247191011236,0.28825622775800713,1.6793517832110894,"Alex,Gordon",-0.018038593830897787
1376,valbulu01,2015,Valbuena,Luis,0.7481328460193866,0.12903225806451613,0.3546099290780142,0.12727272727272726,0.6743697478991597,62,0.22350230414746544,0.23529411764705882,1.6788075792557897,"Luis,Valbuena",-0.016836883044230477
574,grichra01,2018,Grichuk,Randal,0.8032242914318386,0.14386792452830188,0.6521739130434783,0.09803921568627451,0.6335078534031413,60,0.24528301886792453,0.28214285714285714,1.6786392850495564,"Randal,Grichuk",0.09971070480646071
784,longoev01,2018,Longoria,Evan,0.69375,0.1125,0.6896551724137931,0.18,0.6923076923076923,51,0.24375,0.27445652173913043,1.6785576923076924,"Evan,Longoria",0.09962911206459668
303,davisch02,2017,Davis,Chris,0.7324059193785992,0.1337719298245614,0.8518518518518519,0.06666666666666667,0.7456647398843931,65,0.2149122807017544,0.301255230125523,1.6785092557542205,"Chris,Davis",-0.04562055257968667
838,martiru01,2017,Martin,Russell,0.731028743243727,0.11400651465798045,0.7619047619047619,0.13636363636363635,0.696969696969697,49,0.22149837133550487,0.26066350710900477,1.6783685912350408,"Russell,Martin",-0.04576121709886638
45,alvarpe01,2014,Alvarez,Pedro,0.7168821636271243,0.1407035175879397,2.8333333333333335,0.45454545454545453,0.36607142857142855,46,0.23115577889447236,0.27715355805243447,1.6782025643319471,"Pedro,Alvarez",0.2319925245326846
121,bogaexa01,2015,Bogaerts,Xander,0.7757196232173867,0.13213703099510604,0.39195979899497485,0.171875,0.5953125,84,0.3197389885807504,0.3720472440944882,1.6750441542124928,"Xander,Bogaerts",-0.02060030808752744
358,dudalu01,2017,Duda,Lucas,0.8182461614016843,0.15130023640661938,0.5531914893617021,0.030303030303030304,0.6751269035532995,50,0.21749408983451538,0.23846153846153847,1.6749763316646336,"Lucas,Duda",-0.04915347666927361
1282,stantmi03,2016,Stanton,Giancarlo,0.8153301290159373,0.1791767554479419,1.4583333333333333,0.0,0.68,56,0.2397094430992736,0.2903225806451613,1.674506884463879,"Giancarlo,Stanton",-0.022883492578108067
513,gomezca01,2017,Gomez,Carlos,0.802382053654024,0.13858695652173914,1.0625,0.14814814814814814,0.5851063829787234,51,0.2554347826086957,0.33624454148471616,1.6742235413026347,"Carlos,Gomez",-0.04990626703127243
212,castiwe01,2016,Castillo,Welington,0.7447399427705773,0.16346153846153846,0.5849056603773585,0.06896551724137931,0.696969696969697,41,0.2644230769230769,0.3368421052631579,1.6741366954431922,"Welington,Castillo",-0.02325368159879493
562,gregodi01,2016,Gregorius,Didi,0.7506732711359045,0.12455516014234876,1.2708333333333333,0.22033898305084745,0.577639751552795,68,0.27580071174377224,0.2903225806451613,1.6732071658818959,"Didi,Gregorius",-0.024183211160091256
1130,rizzoan01,2014,Rizzo,Anthony,0.9130811936155447,0.14885496183206107,1.290909090909091,0.25,0.36097560975609755,89,0.2862595419847328,0.3105263157894737,1.6729117652037035,"Anthony,Rizzo",0.226701725404441
835,martiru01,2014,Martin,Russell,0.8318258805636529,0.17678100263852242,0.3283582089552239,0.2641509433962264,0.4,45,0.29023746701846964,0.33559322033898303,1.6727578265984016,"Russell,Martin",0.226547786799139
941,odorro01,2015,Odor,Rougned,0.7810280486336825,0.1431924882629108,0.22282608695652173,0.17054263565891473,0.5772230889235569,54,0.2605633802816901,0.28273809523809523,1.671986261479065,"Rougned,Odor",-0.023658200820955155
947,owingch01,2016,Owings,Chris,0.7311311449538389,0.11212814645308924,0.410958904109589,0.3333333333333333,0.49523809523809526,52,0.2768878718535469,0.33429394812680113,1.6718307199783566,"Chris,Owings",-0.025559657063630503
357,dudalu01,2016,Duda,Lucas,0.7140902872777017,0.1503267973856209,0.6,0.15789473684210525,0.647887323943662,20,0.22875816993464052,0.25,1.6701991454490899,"Lucas,Duda",-0.02719123159289727
278,croncj01,2017,Cron,C. J.,0.7411603813340331,0.16519174041297935,0.8809523809523809,0.1568627450980392,0.6062176165803109,39,0.24778761061946902,0.2956521739130435,1.6694324834253624,"C. J.,Cron",-0.05469732490854473
1109,reddijo01,2018,Reddick,Josh,0.717719924417384,0.10854503464203233,0.8852459016393442,0.16216216216216217,0.680628272251309,63,0.24249422632794457,0.25806451612903225,1.6690553934728873,"Josh,Reddick",0.09012681322979166
894,molinya01,2018,Molina,Yadier,0.7498451556456469,0.16122004357298475,0.7906976744186046,0.2,0.5578231292517006,55,0.26143790849673204,0.2638522427440633,1.6688883284703322,"Yadier,Molina",0.08995974822723651
891,molinya01,2015,Molina,Yadier,0.6604287396572561,0.125,0.4673913043478261,0.23,0.6533018867924528,34,0.27049180327868855,0.29493087557603687,1.668730626449709,"Yadier,Molina",-0.026913835850311152
924,murphda08,2018,Murphy,Daniel,0.7904506288652631,0.12804878048780488,0.8297872340425532,0.12727272727272726,0.6229508196721312,40,0.29878048780487804,0.30824372759856633,1.6687229562979264,"Daniel,Murphy",0.08979437605483076
371,eatonad02,2015,Eaton,Adam,0.7922586520947177,0.09180327868852459,0.32275132275132273,0.11059907834101383,0.6737400530503979,98,0.28688524590163933,0.34475374732334046,1.668401062174654,"Adam,Eaton",-0.0272434001253663
581,guyerbr01,2015,Guyer,Brandon,0.771289345865136,0.08433734939759036,0.33783783783783783,0.16455696202531644,0.6480446927374302,51,0.26506024096385544,0.30303030303030304,1.6682283500254729,"Brandon,Guyer",-0.027416112274547322
786,lowrije01,2015,Lowrie,Jed,0.711787072243346,0.13043478260869565,0.3247863247863248,0.125,0.7007299270072993,35,0.2217391304347826,0.23333333333333334,1.667951781859341,"Jed,Lowrie",-0.027692680440679185
1420,youngch04,2014,Young,Chris,0.683245521601686,0.11692307692307692,0.36666666666666664,0.4583333333333333,0.40942028985507245,40,0.22153846153846155,0.24696356275303644,1.6679222217131686,"Chris,Young",0.22171218191390607
951,ozunama01,2015,Ozuna,Marcell,0.6911345734875147,0.09586056644880174,0.7142857142857143,0.25,0.6309148264984227,47,0.25925925925925924,0.3196480938416422,1.6679099664347392,"Marcell,Ozuna",-0.027734495865280984
1008,perezsa02,2017,Perez,Salvador,0.7918808993937534,0.16985138004246284,1.9333333333333333,0.15384615384615385,0.552,57,0.267515923566879,0.2796610169491525,1.6675784332823702,"Salvador,Perez",-0.056551375051536956
1102,realmjt01,2016,Realmuto,J. T.,0.7714100322632973,0.09430255402750491,1.25,0.17073170731707318,0.6296296296296297,60,0.3025540275049116,0.3566084788029925,1.666073923237505,"J. T.,Realmuto",-0.031316453804482114
667,hundlni01,2016,Hundley,Nick,0.7590666199465639,0.16608996539792387,1.5384615384615385,0.11764705882352941,0.6229508196721312,30,0.25951557093425603,0.3023255813953488,1.6657544638401482,"Nick,Hundley",-0.031635913201838894
247,chiselo01,2016,Chisenhall,Lonnie,0.7666718823345329,0.14805194805194805,0.5647058823529412,0.18604651162790697,0.5648535564853556,43,0.2857142857142857,0.3279742765273312,1.6656238984997433,"Lonnie,Chisenhall",-0.03176647854224379
72,avilaal01,2016,Avila,Alex,0.7316327397299057,0.0650887573964497,0.36363636363636365,0.07317073170731707,0.7948717948717948,19,0.21301775147928995,0.3411764705882353,1.6647640237054673,"Alex,Avila",-0.032626353336519864
117,blancgr01,2016,Blanco,Gregor,0.6200268489138394,0.07468879668049792,2.8,0.25,0.72,28,0.22406639004149378,0.2789473684210526,1.6647156455943373,"Gregor,Blanco",-0.032674731447649874
1224,seageky01,2018,Seager,Kyle,0.6726728198426312,0.13379073756432247,1.275,0.21951219512195122,0.6386138613861386,62,0.22126929674099485,0.2505854800936768,1.6645896139150436,"Kyle,Seager",0.08566103367194788
952,ozunama01,2016,Ozuna,Marcell,0.7731473825947275,0.13644524236983843,1.3235294117647058,0.17647058823529413,0.5783132530120482,75,0.26570915619389585,0.29550827423167847,1.664376466211908,"Marcell,Ozuna",-0.033013910830079096
612,hechaad01,2016,Hechavarria,Adeiny,0.5935924293866937,0.07480314960629922,1.2195121951219512,0.4166666666666667,0.5789473684210527,52,0.23622047244094488,0.2689655172413793,1.6640096140807121,"Adeiny,Hechavarria",-0.03338076296127501
1321,suzukku01,2015,Suzuki,Kurt,0.6100708464960036,0.11547344110854503,0.2872340425531915,0.2318840579710145,0.7055702917771883,36,0.24018475750577367,0.26541554959785524,1.6629986373527514,"Kurt,Suzuki",-0.03264582494726875
532,gonzama01,2016,Gonzalez,Marwin,0.6937951962809917,0.10537190082644628,0.46,0.2558139534883721,0.6079545454545454,55,0.25413223140495866,0.3107344632768362,1.6629355960503556,"Marwin,Gonzalez",-0.03445478099163157
475,gattiev01,2014,Gattis,Evan,0.8099331616757564,0.14092140921409213,0.4827586206896552,0.125,0.5855263157894737,41,0.26287262872628725,0.2976190476190476,1.661380886679322,"Evan,Gattis",0.2151708468800595
1234,semiema01,2018,Semien,Marcus,0.7057752035970314,0.11075949367088607,1.525,0.10344827586206896,0.7410714285714286,89,0.254746835443038,0.2961460446247465,1.661054401701415,"Marcus,Semien",0.08212582145831937
1006,perezsa02,2015,Perez,Salvador,0.7059013836529391,0.1318267419962335,0.2847682119205298,0.291044776119403,0.5308441558441559,52,0.2598870056497175,0.2702078521939954,1.6596170576127316,"Salvador,Perez",-0.0360274046872886
964,parrage01,2018,Parra,Gerardo,0.7139747004371158,0.13216957605985039,1.9444444444444444,0.2,0.6134453781512605,52,0.28428927680798005,0.33436532507739936,1.6595896546482267,"Gerardo,Parra",0.08066107440513104
573,grichra01,2017,Grichuk,Randal,0.7583688441769538,0.14320388349514562,1.44,0.125,0.6320754716981132,53,0.23786407766990292,0.29343629343629346,1.6586481993702127,"Randal,Grichuk",-0.06548160896369448
886,millebr02,2015,Miller,Brad,0.730426889697778,0.1050228310502283,0.6210526315789474,0.16666666666666666,0.6555023923444976,44,0.2579908675799087,0.3072289156626506,1.6576187797591706,"Brad,Miller",-0.03802568254084959
1250,solarya01,2014,Solarte,Yangervis,0.705336101447649,0.1023454157782516,0.6891891891891891,0.24444444444444444,0.6051660516605166,56,0.2601279317697228,0.2751842751842752,1.6572920133308617,"Yangervis,Solarte",0.2110819735315992
1330,tayloch03,2014,Taylor,Chris,0.6922549019607843,0.0661764705882353,0.15151515151515152,0.21052631578947367,0.6883116883116883,16,0.2867647058823529,0.3979591836734694,1.6572693766501816,"Chris,Taylor",0.21105933685091904
1012,peterja01,2016,Peterson,Jace,0.7154679802955666,0.08285714285714285,0.5952380952380952,0.1724137931034483,0.6858974358974359,45,0.2542857142857143,0.296028880866426,1.6566363521535936,"Jace,Peterson",-0.040754024888393525
911,morrilo01,2015,Morrison,Logan,0.6848929506156949,0.11816192560175055,0.5192307692307693,0.1732283464566929,0.680327868852459,47,0.22538293216630198,0.23822714681440443,1.6566110915265972,"Logan,Morrison",-0.03903337077342295
541,gordode01,2015,Gordon,Dee,0.7764642314120205,0.07479674796747968,0.4666666666666667,0.22448979591836735,0.5808383233532934,88,0.3333333333333333,0.38285714285714284,1.6565890986511609,"Dee,Gordon",-0.03905536364885931
896,montemi01,2015,Montero,Miguel,0.7541350533820553,0.15273775216138327,0.3333333333333333,0.10638297872340426,0.6421319796954315,36,0.2478386167146974,0.30603448275862066,1.6553877639622743,"Miguel,Montero",-0.04025669833774592
428,francma02,2017,Franco,Maikel,0.6895945285784075,0.13217391304347825,1.2916666666666667,0.24242424242424243,0.5911949685534591,66,0.22956521739130434,0.23427331887201736,1.6553876525995874,"Maikel,Franco",-0.06874215573431974
676,inciaen01,2015,Inciarte,Ender,0.7465007032732933,0.08587786259541985,0.46226415094339623,0.21904761904761905,0.6038095238095238,73,0.30343511450381677,0.32903225806451614,1.655235708725856,"Ender,Inciarte",-0.04040875357416418
240,chiriro01,2014,Chirinos,Robinson,0.7054518414152089,0.13071895424836602,1.4782608695652173,0.16666666666666666,0.6518518518518519,36,0.238562091503268,0.26548672566371684,1.6546893141820935,"Robinson,Chirinos",0.20847927438283098
1081,ramirha01,2015,Ramirez,Hanley,0.7171315896305748,0.13216957605985039,0.4925373134328358,0.19047619047619047,0.6145038167938931,59,0.24937655860349128,0.2571428571428571,1.6542811729605087,"Hanley,Ramirez",-0.0413632893395115
325,descada01,2014,Descalso,Daniel,0.6438923395445134,0.062111801242236024,0.42105263157894735,0.1875,0.76,20,0.2422360248447205,0.3046875,1.6535041407867495,"Daniel,Descalso",0.2072941009874869
415,forsylo01,2014,Forsythe,Logan,0.6163288041856486,0.08637873754152824,0.5,0.23333333333333334,0.717391304347826,32,0.22259136212624583,0.2675438596491228,1.6534321794083362,"Logan,Forsythe",0.20722213960907365
1370,utleych01,2014,Utley,Chase,0.7463257103115348,0.13242784380305603,0.31,0.1511627906976744,0.6233766233766234,74,0.2699490662139219,0.2948207171314741,1.6532929681888886,"Chase,Utley",0.20708292838962605
938,nunezed02,2017,Nunez,Eduardo,0.801201765502775,0.12419700214132762,5.571428571428571,0.3076923076923077,0.42,60,0.31263383297644537,0.3325062034739454,1.6530910753364103,"Eduardo,Nunez",-0.07103873299749686
453,galvifr01,2017,Galvis,Freddy,0.690202245401704,0.10032894736842106,1.1568627450980393,0.1836734693877551,0.6785714285714286,71,0.25493421052631576,0.29243353783231085,1.6527760907293088,"Freddy,Galvis",-0.07135371760459841
48,alvarpe01,2017,Alvarez,Pedro,0.7904411764705883,0.125,0.1724137931034483,0.14285714285714285,0.5942028985507246,4,0.3125,0.42857142857142855,1.6525012178784557,"Pedro,Alvarez",-0.07162859045545145
311,davisra01,2015,Davis,Rajai,0.7461157602778374,0.08797653958944282,0.38461538461538464,0.189873417721519,0.6271186440677966,55,0.25806451612903225,0.3076923076923077,1.6510843616565958,"Rajai,Davis",-0.044560100643424416
1444,zuninmi01,2018,Zunino,Mike,0.669446926819581,0.11796246648793565,1.6470588235294117,0.13953488372093023,0.7238805970149254,37,0.20107238605898123,0.2682926829268293,1.6508248740433722,"Mike,Zunino",0.07189629380027651
100,beltrad01,2014,Beltre,Adrian,0.8794254285256582,0.14025500910746813,1.0833333333333333,0.2463768115942029,0.3827893175074184,79,0.3242258652094718,0.34490238611713664,1.6488465667347476,"Adrian,Beltre",0.20263652693548506
88,bautijo02,2017,Bautista,Jose,0.6738493401741324,0.11073253833049404,0.9574468085106383,0.18604651162790697,0.6774193548387096,92,0.20272572402044292,0.23940149625935161,1.648047744971243,"Jose,Bautista",-0.07608206336266421
1101,realmjt01,2015,Realmuto,J. T.,0.695595262425428,0.10657596371882086,0.35714285714285715,0.20408163265306123,0.6412776412776413,49,0.2585034013605442,0.28493150684931506,1.6475305000749514,"J. T.,Realmuto",-0.04811396222506881
24,ahmedni01,2018,Ahmed,Nick,0.7003731394660389,0.13565891472868216,0.7037037037037037,0.21212121212121213,0.5987261146496815,61,0.23449612403100775,0.26515151515151514,1.6468793809656148,"Nick,Ahmed",0.06795080072251913
170,cabreme01,2014,Cabrera,Melky,0.808311906983094,0.12852112676056338,2.2580645161290325,0.23076923076923078,0.4791666666666667,81,0.301056338028169,0.3163265306122449,1.6467689311795548,"Melky,Cabrera",0.20055889138029226
701,joycema01,2015,Joyce,Matthew,0.5635827813622123,0.08502024291497975,0.5454545454545454,0.375,0.6216216216216216,17,0.17408906882591094,0.21468926553672316,1.6452246458988138,"Matthew,Joyce",-0.05041981640120641
656,holtbr01,2015,Holt,Brock,0.7273694770358092,0.09911894273127753,0.39869281045751637,0.17307692307692307,0.6447638603696099,56,0.27973568281938327,0.35014005602240894,1.6443292032136196,"Brock,Holt",-0.051315259086400555
1231,semiema01,2015,Semien,Marcus,0.7146762589928057,0.08093525179856115,0.3898305084745763,0.1485148514851485,0.6996124031007752,65,0.25719424460431656,0.3121951219512195,1.6437387653772906,"Marcus,Semien",-0.051905696922729616
691,jonesad01,2015,Jones,Adam,0.7824484752195595,0.15018315018315018,0.30952380952380953,0.2014388489208633,0.5091240875912408,74,0.2692307692307692,0.2857142857142857,1.6431945619148138,"Adam,Jones",-0.05244990038520636
654,hollima01,2018,Holliday,Matt,0.8493468795355588,0.05660377358490566,0.375,0.09523809523809523,0.640625,3,0.2830188679245283,0.3939393939393939,1.6418137483585595,"Matt,Holliday",0.06288516811546385
543,gordode01,2017,Gordon,Dee,0.716231886623764,0.05053598774885146,1.82,0.3275862068965517,0.5466666666666666,114,0.30781010719754975,0.3540925266903915,1.6410207479358339,"Dee,Gordon",-0.08310906039807331
414,flowety01,2018,Flowers,Tyler,0.6997819532680091,0.11952191235059761,0.3611111111111111,0.11428571428571428,0.706766917293233,34,0.22709163346613545,0.2916666666666667,1.640356497197554,"Tyler,Flowers",0.06142791695445826
330,desmoia01,2014,Desmond,Ian,0.7432884683446797,0.15345699831365936,0.782608695652174,0.10714285714285714,0.6363636363636364,73,0.25463743676222594,0.3264781491002571,1.6402519601648327,"Ian,Desmond",0.1940419203655701
447,freesda01,2016,Freese,David,0.7635253297613067,0.12585812356979406,1.3888888888888888,0.12121212121212122,0.6296296296296297,63,0.2700228832951945,0.3723404255319149,1.6402252041728516,"David,Freese",-0.05716517286913558
912,morrilo01,2016,Morrison,Logan,0.7326932110979828,0.12181303116147309,1.4,0.15384615384615385,0.631578947368421,45,0.23796033994334279,0.2777777777777778,1.6399313434740308,"Logan,Morrison",-0.05745903356795634
1423,youngch04,2017,Young,Chris,0.7092950438361066,0.102880658436214,1.2,0.18181818181818182,0.6451612903225806,30,0.2345679012345679,0.27472527472527475,1.6391551744130832,"Chris,Young",-0.08497463392082394
746,lambja01,2015,Lamb,Jake,0.7164835164835165,0.09714285714285714,0.1826086956521739,0.13709677419354838,0.6867256637168142,38,0.26285714285714284,0.344,1.637448811536736,"Jake,Lamb",-0.058195650763284146
188,calhoko01,2017,Calhoun,Kole,0.7252489748096075,0.12478031634446397,1.288888888888889,0.13953488372093023,0.6473214285714286,77,0.24428822495606328,0.2843601895734597,1.6368856034464303,"Kole,Calhoun",-0.08724420488747686
961,parrage01,2015,Parra,Gerardo,0.7797590587352927,0.09323583180987204,0.36904761904761907,0.2265625,0.5352839931153184,83,0.2906764168190128,0.3251121076233184,1.6348413836604831,"Gerardo,Parra",-0.060803078639537045
276,croncj01,2015,Cron,C. J.,0.7394015781112555,0.1349206349206349,0.2692307692307692,0.18181818181818182,0.5786516853932584,37,0.2619047619047619,0.29328621908127206,1.6347920802433307,"C. J.,Cron",-0.060852382056689525
206,casteni01,2015,Castellanos,Nick,0.7214645421009933,0.13296903460837886,0.2781456953642384,0.1276595744680851,0.6523125996810207,42,0.2550091074681239,0.32216494845360827,1.634405750858478,"Nick,Castellanos",-0.06123871144154225
688,jayjo02,2017,Jay,Jon,0.7490887893477327,0.08970976253298153,0.6515151515151515,0.21428571428571427,0.5801886792452831,65,0.2955145118733509,0.36789297658862874,1.6332729454117116,"Jon,Jay",-0.09085686292219552
515,gonzaad01,2014,Gonzalez,Adrian,0.8170819873865559,0.19627749576988154,0.7619047619047619,0.2535211267605634,0.3657142857142857,83,0.27580372250423013,0.2937365010799136,1.6325948956312866,"Adrian,Gonzalez",0.18638485583202402
1183,sanchca01,2017,Sanchez,Carlos,0.7320087192434959,0.12190082644628099,1.127659574468085,0.15555555555555556,0.6219512195121951,63,0.2665289256198347,0.32054794520547947,1.6314163207575274,"Carlos,Sanchez",-0.09271348757637976
679,inciaen01,2018,Inciarte,Ender,0.7049296278138661,0.10217755443886097,0.8472222222222222,0.16176470588235295,0.6623376623376623,83,0.2646566164154104,0.29306930693069305,1.6312095504727424,"Ender,Inciarte",0.05228097022964673
1264,souzast01,2018,Souza,Steven,0.6781181352208934,0.12033195020746888,0.5185185185185185,0.10714285714285714,0.723404255319149,21,0.21991701244813278,0.2981366459627329,1.6289971978903683,"Steven,Souza",0.05006861764727266
602,harrijo05,2016,Harrison,Josh,0.6989011598867861,0.12114989733059549,5.666666666666667,0.18181818181818182,0.6271186440677966,57,0.28336755646817247,0.3228915662650602,1.6289878831033602,"Josh,Harrison",-0.06840249393862696
806,marisja01,2015,Marisnick,Jake,0.6649015909860245,0.10619469026548672,0.4714285714285714,0.22413793103448276,0.6331360946745562,46,0.2359882005899705,0.31004366812227074,1.6283703069605502,"Jake,Marisnick",-0.06727415533947001
1261,souzast01,2015,Souza,Steven,0.7171108657940388,0.10723860589812333,0.43333333333333335,0.15625,0.6470588235294118,59,0.225201072386059,0.3177570093457944,1.627658295221574,"Steven,Souza",-0.06798616707844629
811,markani01,2015,Markakis,Nick,0.7460793841346063,0.08660130718954248,0.4090909090909091,0.17318435754189945,0.6196769456681351,73,0.2957516339869281,0.3377609108159393,1.6255419945341836,"Nick,Markakis",-0.07010246776583662
280,cruzne02,2014,Cruz,Nelson,0.8586188145731375,0.1761827079934747,0.4824561403508772,0.2236842105263158,0.3669250645994832,87,0.2707993474714519,0.2876712328767123,1.6254107976924113,"Nelson,Cruz",0.1792007578931487
1350,troutmi01,2014,Trout,Mike,0.9387667585589407,0.18438538205980065,0.5178571428571429,0.10596026490066225,0.3957845433255269,115,0.287375415282392,0.3494897959183674,1.6248969488449305,"Mike,Trout",0.17868690904566797
637,heywaja01,2016,Heyward,Jason,0.6307888771829007,0.09245283018867924,0.6170212765957447,0.2,0.7015503875968992,61,0.23018867924528302,0.2662037037037037,1.624792094968479,"Jason,Heyward",-0.07259828207350805
366,dysonja01,2015,Dyson,Jarrod,0.6905022831050228,0.09,0.20689655172413793,0.1518987341772152,0.6923076923076923,31,0.25,0.2962962962962963,1.6247087095899304,"Jarrod,Dyson",-0.07093575271008978
1356,trumbma01,2015,Trumbo,Mark,0.7589106407570614,0.12598425196850394,0.3783783783783784,0.1258741258741259,0.6135593220338983,62,0.2618110236220472,0.3126760563380282,1.6243283406335896,"Mark,Trumbo",-0.07131612166643064
998,perezhe01,2017,Perez,Hernan,0.7038255360623782,0.11805555555555555,1.2,0.1891891891891892,0.6122448979591837,47,0.25925925925925924,0.2857142857142857,1.6233151787663067,"Hernan,Perez",-0.10081462956760046
1280,stantmi03,2014,Stanton,Giancarlo,0.9497153093212207,0.19480519480519481,1.1142857142857143,0.12280701754385964,0.35580524344569286,89,0.287569573283859,0.3532934131736527,1.623132765115968,"Giancarlo,Stanton",0.1769227253167054
669,hundlni01,2018,Hundley,Nick,0.7061620741774213,0.1099290780141844,0.5116279069767442,0.125,0.6811594202898551,34,0.24113475177304963,0.31016042780748665,1.6222505724814607,"Nick,Hundley",0.04332199223836497
0,abreujo02,2014,Abreu,Jose,0.9635719077471143,0.19244604316546762,0.7818181818181819,0.12149532710280374,0.3422459893048128,80,0.31654676258992803,0.356234096692112,1.6197592673201984,"Jose,Abreu",0.17354922752093582
692,jonesad01,2016,Jones,Adam,0.7461724959010374,0.13408723747980614,1.5714285714285714,0.19642857142857142,0.5422535211267606,86,0.2649434571890145,0.2795031055900621,1.6189418259361754,"Adam,Jones",-0.07844855110581173
470,gardnbr01,2014,Gardner,Brett,0.7490694546874322,0.1045045045045045,0.5789473684210527,0.11764705882352941,0.6476510067114094,87,0.25585585585585585,0.3048780487804878,1.6188720247268757,"Brett,Gardner",0.1726619849276132
496,goinsry01,2015,Goins,Ryan,0.6720131904785971,0.1196808510638298,0.27586206896551724,0.16560509554140126,0.6615678776290631,52,0.25,0.3037542662116041,1.6188670147128912,"Ryan,Goins",-0.07677744758712901
